"","submitter_name","comment_url","comment_txt1","comment_txt","comment_type","comment_id","comment_title","comment_text","organization","org_type","org_name","org_name_short","coalition_comment","coalition_type","docket_id","docket_title","docket_type","proposed_url","final_url"
"287","Vicky Selkowe","https://www.regulations.gov/document?D=CFPB-2016-0025-147157","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-147157","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-147157-1.txt","org","CFPB-2016-0025-147157","Comment Submitted by Vicky  Selkowe, Legal Action of Wisconsin, Inc.","See attached file(s)","Legal Action of Wisconsin, Inc.","ngo;legal","Legal Action of Wisconsin, Inc.",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"288","Anonymous Anonymous","https://www.regulations.gov/document?D=CFPB-2016-0025-185164","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-185164","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-185164-1.txt","org","CFPB-2016-0025-185164","Comment Submitted by State Attorney Generals","See attached","State Attorney Generals","gov;state attorneys general","State Attorney Generals",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"289","Cheryl Hystad","https://www.regulations.gov/document?D=CFPB-2016-0025-211870","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-211870","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-211870-1.txt","org","CFPB-2016-0025-211870","Comment Submitted by Cheryl Hystad, Civil Justice, Inc.","See Attached","Civil Justice, Inc.","ngo;membership;advocacy","Civil Justice, Inc.",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"290","Program Administrator","https://www.regulations.gov/document?D=CFPB-2016-0025-144200","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-144200","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-144200-1.txt","org","CFPB-2016-0025-144200","Comment from Financial Pathways of the Piedmont","See attached file(s)","Financial Pathways of the Piedmont","ngo;legal;advocacy","Financial Pathways of the Piedmon",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"291","James Gutierrez","https://www.regulations.gov/document?D=CFPB-2016-0025-144172","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-144172","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-144172-1.txt","org","CFPB-2016-0025-144172","Ex Parte submission by James Gutierrez, Insikt","See Attached","Insikt","corp","Insikt",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"292","Michael Lee","https://www.regulations.gov/document?D=CFPB-2016-0025-144226","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-144226","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-144226-1.txt","org","CFPB-2016-0025-144226","Comment from Mike Lee, League of Southeastern Credit Unions and Affiliates","See attached file(s)","The League of Southeastern Credit Unions","ngo;philanthropy","CCCS of Greater Greensboro",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"293","Steven Fulop","https://www.regulations.gov/document?D=CFPB-2016-0025-144387","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-144387","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-144387-1.txt","org","CFPB-2016-0025-144387","Comment submitted by Steven M. Fulop, Mayor of Jersey City, NJ","See attached","Mayor of Jersey City, NJ","gov;city;local","Mayor of Jersey City, NJ",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"294","Kamala Harris","https://www.regulations.gov/document?D=CFPB-2016-0025-144780","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-144780","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-144780-1.txt","org","CFPB-2016-0025-144780","Comment submitted by Kamala D. Harris, California Attorney General","See attached","Warwick Central Baptist Church","ngo;faith","Warwick Central Baptist Church","WCBC","Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"295","Dale Irwin","https://www.regulations.gov/document?D=CFPB-2016-0025-144806","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-144806","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-144806-1.txt","org","CFPB-2016-0025-144806","Comment submitted by Dale Irwin, Slough Connealy Irwin & Madden LLC","See attached file(s)","Slough Connealy Irwin & Madden LLC","corp","Slough Connealy Irwin & Madden LLC",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"296","Rob Hutton","https://www.regulations.gov/document?D=CFPB-2016-0025-144778","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-144778","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-144778-1.txt","org","CFPB-2016-0025-144778","Comment submitted by Rob Hutton, Wisconsin House of Representatives","See attached","Wisconsin House of Representatives","gov;state","Wisconsin House of Representatives",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"297","Matthew Lesser","https://www.regulations.gov/document?D=CFPB-2016-0025-148805","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-148805","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-148805-1.txt","org","CFPB-2016-0025-148805","Comment Submitted by Rep Matthew Lesser, State of Connecticut General Assembly","See attached","State of Connecticut General Assembly","gov;state","State of Connecticut General Assembly",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"298","Rosie Papazian","https://www.regulations.gov/document?D=CFPB-2016-0025-157935","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-157935","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-157935-1.txt","org","CFPB-2016-0025-157935","Comment Submitted by Rosie  Papazian, New Capital LLC","See attached file(s)","New Capital LLC","ngo","New Capital LLC",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"299","Anonymous Anonymous","https://www.regulations.gov/document?D=CFPB-2016-0025-185057","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-185057","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-185057-1.txt","org","CFPB-2016-0025-185057","Comment Submitted by Orange County United Way","See attached","Orange County United Way","NGO;Advocacy","Orange County United Way",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"300","Sasha Werblin","https://www.regulations.gov/document?D=CFPB-2016-0025-170620","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-170620","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-170620-1.txt","org","CFPB-2016-0025-170620","Comment Submitted by Sasha Werblin, The Greenlining Institute","See attached file(s)","The Greenlining Institute","NGO;Thinktank","The Greenlining Institute",NA,"Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
"301","Anonymous Anonymous","https://www.regulations.gov/document?D=CFPB-2016-0025-186594","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-186594","https://ssc.wisc.edu/~judgelord/comment_text/CFPB/CFPB-2016-0025/CFPB-2016-0025-186594-1.txt","org","CFPB-2016-0025-186594","Comment Submitted by Cities for Financial Empowerment CFE","See attached","Cities for Financial Empowerment CFE","NGO;Advocacy","Cities for Financial Empowerment CFE","CFE","Center for Responsible Lending","public","CFPB-2016-0025","Payday, Vehicle, Title and Certain High-Cost Installment Loans","Rulemaking","https://www.federalregister.gov/documents/2016/07/22/2016-13490/payday-vehicle-title-and-certain-high-cost-installment-loans","https://www.federalregister.gov/documents/2017/11/17/2017-21808/payday-vehicle-title-and-certain-high-cost-installment-loans"
